,distance,number_of_the_match,official_code,official_job_name,matched_ID,matched_Title,matched_Organisation ID,matched_Organisation Name,matched_Organisation Profile,matched_Posted By - Name,matched_Posted By - Profile,matched_Short description,matched_Location,matched_Remote work allowed,matched_Benefits,matched_Workplace type,matched_Description,matched_Seniority level,matched_Under 10 applications,matched_Job functions,matched_Date posted,matched_Date expires,matched_Industry,matched_Source domain,matched_Easy apply,matched_Job type,matched_Industry.1,matched_Link
798,209.40944,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3279790733,Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in München,b3JnOjE2MjQ3,Deloitte,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-28 19:12:25,2022-10-05 14:14:47,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3279790733
799,169.34892,1,25-1199.00,"Postsecondary Teachers, All Other",3295199040,(Junior) Consultant – Komplexitätsmanagement Luftfahrt (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-30 03:20:28,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295199040
800,196.74475,1,25-9044.00,"Teaching Assistants, Postsecondary",3270656832,Part-time Associate Lecturers (multiple) in Optometry & Vision Science,b3JnOjE3NTMz,UNSW,,,,-,"Delft, South Holland, Netherlands",,,On-site,,,,,2022-09-16 04:43:40,2022-10-05 14:14:47,,external-careers.jobs.unsw.edu.au,NO,,,https://www.linkedin.com/jobs/view/3270656832
801,151.9968,1,25-1199.00,"Postsecondary Teachers, All Other",3295192826,Analyst Energieinfrastruktur (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 03:20:33,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295192826
802,155.49304,1,25-1042.00,"Biological Science Teachers, Postsecondary",3223776619,Technology Consulting (LIFE SCIENCE) - MES Assistant Manager,b3JnOjgwNTM3MDgx,EY,,,,-,"Dublin, County Dublin, Ireland",,,,,,,,2022-09-28 14:09:21,2022-10-05 14:14:47,,careers.ey.com,NO,,,https://www.linkedin.com/jobs/view/3223776619
803,58.01879,1,11-3021.00,Computer and Information Systems Managers,3286938917,Data Center Technician Manager,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Dublin, County Dublin, Ireland",,,On-site,,,,,2022-09-26 14:12:23,2022-10-05 14:14:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3286938917
804,204.84354,1,15-1243.00,Database Architects,3279790731,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in München,b3JnOjE2MjQ3,Deloitte,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-28 19:11:35,2022-10-05 14:14:47,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3279790731
805,140.87386,1,27-3099.00,"Media and Communication Workers, All Other",3295198036,Ingenieur Kerntechnik (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 03:20:44,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295198036
806,72.06111,1,15-1299.09,Information Technology Project Managers,3286942446,Data Center Critical Environment Technician,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Dublin, County Dublin, Ireland",,,On-site,,,,,2022-09-26 14:13:01,2022-10-05 14:14:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3286942446
807,152.42874,1,17-2199.07,Photonics Engineers,3253724116,Lead in Quantum Modeling,b3JnOjc4NDc3ODE4,PASQAL,,,,-,"Massy, Île-de-France, France",,,On-site,,,,,2022-08-12 04:21:23,2022-10-05 14:14:47,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3253724116
808,83.106255,1,11-3031.00,Financial Managers,3266906164,Account Executive,b3JnOjU4NjUzNDA=,Quantum ePay,,,,-,"Anaheim, CA",,,,,,,,2022-09-12 00:00:00,2022-10-05 14:14:47,,quantumelectronicpayments.isolvedhire.com,NO,,,https://www.linkedin.com/jobs/view/3266906164
809,198.49777,1,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",3261679509,Research and laboratory technical positions for Ukrainian refugees,b3JnOjg4MjA5NQ==,TECNALIA Research & Innovation,,,,-,"Derio, Basque Country, Spain",,,On-site,,,,,2022-08-17 07:16:43,2022-10-05 14:14:47,,tecnalia.talentclue.com,NO,,,https://www.linkedin.com/jobs/view/3261679509
810,208.32996,1,11-9033.00,"Education Administrators, Postsecondary",3302050037,Assistenz Portfoliomanagement (m/w/d) - Hamburg,,,,,,-,"Hamburg, Hamburg, Germany",,,On-site,,,,,2022-09-09 17:52:41,2022-10-05 14:14:47,,www.workwise.io,NO,,,https://www.linkedin.com/jobs/view/3302050037
811,110.00935,1,25-1021.00,"Computer Science Teachers, Postsecondary",3295218132,Science Teacher - Bedford,b3JnOjgxMDE1NTg4,Quantum Scholars,,,,-,"Wood End, England, United Kingdom",,,On-site,,,,,2022-10-04 18:04:21,2022-10-05 14:14:47,,joblookup.com,NO,,,https://www.linkedin.com/jobs/view/3295218132
812,74.653244,1,13-1151.00,Training and Development Specialists,3294441394,Assistant Training Officer / Training Officer,,,,,,-,"Hong Kong, Hong Kong SAR",,,On-site,,,,,2022-10-04 12:56:47,2022-10-05 14:14:47,,www.ctgoodjobs.hk,NO,,,https://www.linkedin.com/jobs/view/3294441394
813,84.03789,1,27-2012.03,Media Programming Directors,3271846219,Content Marketing Specialist,b3JnOjU4NjUzNDA=,Quantum ePay,,,,-,"Anaheim, CA",,,,,,,,2022-09-19 00:00:00,2022-10-05 14:14:47,,quantumelectronicpayments.isolvedhire.com,NO,,,https://www.linkedin.com/jobs/view/3271846219
814,189.27887,1,29-2011.04,Histotechnologists,3260183762,"Lecturer - IDEA Fellow: Quantum Futures: Discovery, Technology, and Societal  Change",b3JnOjc4OTkxNA==,Stony Brook University,,,,-,"Stony Brook, NY",,,On-site,,,,,2022-09-09 23:09:12,2022-10-05 14:14:47,,apply.interfolio.com,NO,,,https://www.linkedin.com/jobs/view/3260183762
815,174.55878,1,43-4111.00,"Interviewers, Except Eligibility and Loan",3271682572,Research Associate-Fixed Term,b3JnOjE3MjIz,Michigan State University,,,,-,"East Lansing, MI",,,On-site,,,,,2022-09-16 21:22:19,2022-10-05 14:14:47,,jsv3.recruitics.com,NO,,,https://www.linkedin.com/jobs/view/3271682572
816,244.45444,1,43-4141.00,New Accounts Clerks,3278713539,September 2023 Start Software Engineering Graduate Development Programme (GDP),b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Manchester, England, United Kingdom",,,,,,,,2022-09-22 23:58:52,2022-10-05 14:14:47,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3278713539
817,235.12595,1,25-1032.00,"Engineering Teachers, Postsecondary",3260730459,Research Engineer - University of Michigan Career Fair,b3JnOjQ1ODgyNQ==,SRI International,,,,-,"Ann Arbor, MI",,,On-site,,,,,2022-09-09 00:48:14,2022-10-05 14:14:47,,careers-sri.icims.com,NO,,,https://www.linkedin.com/jobs/view/3260730459
818,134.08969,1,55-1015.00,Command and Control Center Officers,3139028760,Entry Level Model Based Systems Engineer,b3JnOjEyMzU3Mg==,General Dynamics Mission Systems,,,,-,"Pittsfield, MA",,,Hybrid,,,,,2022-06-27 17:34:00,2022-10-05 14:14:47,,https://careers-gdms.icims.com,NO,,,https://www.linkedin.com/jobs/view/3139028760
819,91.54137,1,19-2012.00,Physicists,3253054116,Quantum Engineer/Scientist,b3JnOjQ2OTg4Mg==,Radiance Technologies,,,,-,"Huntsville, AL",,,On-site,,,,,2022-08-11 14:59:33,2022-10-05 14:14:47,,radiancetech-openhire.silkroad.com,NO,,,https://www.linkedin.com/jobs/view/3253054116
820,126.96852,1,15-1299.09,Information Technology Project Managers,3299463132,Technical Specialist - Cloud Endpoint,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Berlin, Berlin, Germany",,,Hybrid,,,,,2022-10-05 14:09:16,2022-10-05 14:14:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299463132
821,139.26335,1,19-2041.03,Industrial Ecologists,3291695984,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,Hybrid,,,,,2022-09-30 08:08:56,2022-10-05 14:14:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291695984
822,165.96027,1,19-3099.00,"Social Scientists and Related Workers, All Other",3211133081,Account Leadership Manager Research & Development (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Kronberg, Hesse, Germany",,,On-site,,,,,2022-09-22 09:29:00,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3211133081
823,140.58733,1,27-3099.00,"Media and Communication Workers, All Other",3296435028,Netzplaner Telekommunikation (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 15:20:44,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296435028
824,140.58733,1,27-3099.00,"Media and Communication Workers, All Other",3296431800,Netzplaner Telekommunikation (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Hamburg, Hamburg, Germany",,,On-site,,,,,2022-09-30 15:20:45,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296431800
825,225.0348,1,25-1031.00,"Architecture Teachers, Postsecondary",3239152180,CRM Manager (Inhouse) (m/w/d) in Stuttgart,b3JnOjE2MjQ3,Deloitte,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-21 12:02:27,2022-10-05 14:14:47,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239152180
826,160.85617,1,23-2093.00,"Title Examiners, Abstractors, and Searchers",3282262426,Erfahrender Mitarbeiter Lokaler Support (m/w/d),b3JnOjE2MjQ3,Deloitte,,,,-,"Düsseldorf, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-29 23:07:49,2022-10-05 14:14:47,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3282262426
827,151.9968,1,25-1199.00,"Postsecondary Teachers, All Other",3295198044,Analyst Energieinfrastruktur (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-30 03:20:35,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295198044
828,155.97,1,27-3099.00,"Media and Communication Workers, All Other",3296429855,Consultant im agilen Projektmanagement (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 15:20:48,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296429855
829,158.72046,1,25-9049.00,"Teaching Assistants, All Other",3296791360,Agiler Coach / Technical Coach (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-10-01 03:19:29,2022-10-05 14:14:47,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296791360
830,200.45193,1,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3144479902,Consultant / Manager International Remote Work Advisory (m/w/d) in Hamburg,b3JnOjE2MjQ3,Deloitte,,,,-,"Hamburg, Hamburg, Germany",,,Remote,,,,,2022-09-25 10:17:32,2022-10-05 14:14:47,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3144479902
831,124.351456,1,11-9199.01,Regulatory Affairs Managers,3259495196,Head of Developer Relations (ES),b3JnOjgxMDE2MDcx,Signaloid,,,,-,"Barcelona, Catalonia, Spain",,,Remote,,,,,2022-09-08 22:40:33,2022-10-05 14:14:47,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3259495196
832,121.18919,1,29-2011.04,Histotechnologists,3280672753,"Research Asst., - Electronics Optoelectronics engineer Centre for Quantum",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-29 02:44:31,2022-10-05 14:14:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3280672753
833,134.54466,1,25-1054.00,"Physics Teachers, Postsecondary",3258906325,Postdoctoral Research Fellow (Quantum Physics/Atom Optics) / Tutkijatohtori ...,b3JnOjg5MTEzMQ==,Tampere University,,,,-,"Tampere, Pirkanmaa, Finland",,,On-site,,,,,2022-09-08 10:51:30,2022-10-05 14:14:47,,tuni.rekrytointi.com,NO,,,https://www.linkedin.com/jobs/view/3258906325
834,146.99641,1,25-1054.00,"Physics Teachers, Postsecondary",3302422213,"#SGUnitedJobs Scientist (Quantum Levitation and Sensing) (SRI), IMRE",b3JnOjc1NTQ2MDAw,A*STAR Research,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-10-01 07:31:57,2022-10-05 14:14:47,,www.mycareersfuture.gov.sg,NO,,,https://www.linkedin.com/jobs/view/3302422213
835,121.29006,1,19-4099.01,Quality Control Analysts,3261473016,Spécialiste en acquisition de talents,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-13 20:43:48,2022-10-05 14:14:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3261473016
836,243.76318,1,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3281779504,Production Line Worker – Permanent Position – Evening Shift,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Urban agglomeration of Montreal, Quebec, Canada",,,On-site,,,,,2022-09-29 15:56:26,2022-10-05 14:14:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3281779504
837,197.86224,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",3271676946,Junior Quantum Algorithm Developer,b3JnOjc4NDc3ODE4,PASQAL,,,,-,"Amsterdam, North Holland, Netherlands",,,On-site,,,,,2022-09-16 21:12:20,2022-10-05 14:14:47,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3271676946
838,220.4622,1,43-4141.00,New Accounts Clerks,3284377793,September 2023 Start Project Manager Graduate Development Programme (GDP) C4i,b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Warminster, England, United Kingdom",,,,,,,,2022-09-26 19:39:46,2022-10-05 14:14:47,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3284377793
839,152.39728,1,19-2012.00,Physicists,3284720932,Quantum Associate,b3JnOjE5Mjk5MDQ3,Maxim Recruitment Limited,,,,-,"London, England, United Kingdom",,,On-site,,,,,2022-08-30 08:05:05,2022-10-05 14:14:47,,www.maximrecruitment.com,NO,,,https://www.linkedin.com/jobs/view/3284720932
840,143.49402,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3286966858,Laboratory Executive / Senior Laboratory Executive (Laser micro-machining),b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-16 14:55:38,2022-10-05 14:14:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286966858
841,155.281,1,17-2199.09,Nanosystems Engineers,3125747276,Internship - (Quantum) Engineer,b3JnOjI1MzUxNg==,SES Satellites,,,,-,"Betzdorf, Grevenmacher, Luxembourg",,,Hybrid,,,,,2022-10-01 09:20:44,2022-10-05 14:14:47,,careers.ses.com,NO,,,https://www.linkedin.com/jobs/view/3125747276
842,106.52455,1,29-2011.04,Histotechnologists,3252846128,Technicien à l'assainissement,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Longueuil, QC",,,On-site,,,,,2022-09-08 22:23:02,2022-10-05 14:14:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3252846128
843,33.969658,1,13-1082.00,Project Management Specialists,3275834408,Project Management,b3JnOjU5NDM=,IBM,,,,-,"Wuhan, Hubei, China",,,On-site,,,,,2022-09-22 22:42:48,2022-10-05 14:14:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275834408
844,126.96852,1,15-1299.09,Information Technology Project Managers,3299463132,Technical Specialist - Cloud Endpoint,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Berlin, Berlin, Germany",,,Hybrid,,,,,2022-10-05 14:09:16,2022-10-05 14:14:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3299463132
845,139.26335,1,19-2041.03,Industrial Ecologists,3291695984,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,Hybrid,,,,,2022-09-30 08:08:56,2022-10-05 14:14:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291695984
846,165.96027,1,19-3099.00,"Social Scientists and Related Workers, All Other",3211133081,Account Leadership Manager Research & Development (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Kronberg, Hesse, Germany",,,On-site,,,,,2022-09-22 09:29:00,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3211133081
847,140.58733,1,27-3099.00,"Media and Communication Workers, All Other",3296435028,Netzplaner Telekommunikation (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 15:20:44,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296435028
848,140.58733,1,27-3099.00,"Media and Communication Workers, All Other",3296431800,Netzplaner Telekommunikation (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Hamburg, Hamburg, Germany",,,On-site,,,,,2022-09-30 15:20:45,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296431800
849,225.0348,1,25-1031.00,"Architecture Teachers, Postsecondary",3239152180,CRM Manager (Inhouse) (m/w/d) in Stuttgart,b3JnOjE2MjQ3,Deloitte,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-21 12:02:27,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239152180
850,160.85617,1,23-2093.00,"Title Examiners, Abstractors, and Searchers",3282262426,Erfahrender Mitarbeiter Lokaler Support (m/w/d),b3JnOjE2MjQ3,Deloitte,,,,-,"Düsseldorf, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-29 23:07:49,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3282262426
851,151.9968,1,25-1199.00,"Postsecondary Teachers, All Other",3295198044,Analyst Energieinfrastruktur (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-30 03:20:35,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295198044
852,155.97,1,27-3099.00,"Media and Communication Workers, All Other",3296429855,Consultant im agilen Projektmanagement (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 15:20:48,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296429855
853,158.72046,1,25-9049.00,"Teaching Assistants, All Other",3296791360,Agiler Coach / Technical Coach (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-10-01 03:19:29,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296791360
854,200.45193,1,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3144479902,Consultant / Manager International Remote Work Advisory (m/w/d) in Hamburg,b3JnOjE2MjQ3,Deloitte,,,,-,"Hamburg, Hamburg, Germany",,,Remote,,,,,2022-09-25 10:17:32,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3144479902
855,124.351456,1,11-9199.01,Regulatory Affairs Managers,3259495196,Head of Developer Relations (ES),b3JnOjgxMDE2MDcx,Signaloid,,,,-,"Barcelona, Catalonia, Spain",,,Remote,,,,,2022-09-08 22:40:33,2022-10-05 14:14:51,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3259495196
856,121.18919,1,29-2011.04,Histotechnologists,3280672753,"Research Asst., - Electronics Optoelectronics engineer Centre for Quantum",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-29 02:44:31,2022-10-05 14:14:51,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3280672753
857,134.54466,1,25-1054.00,"Physics Teachers, Postsecondary",3258906325,Postdoctoral Research Fellow (Quantum Physics/Atom Optics) / Tutkijatohtori ...,b3JnOjg5MTEzMQ==,Tampere University,,,,-,"Tampere, Pirkanmaa, Finland",,,On-site,,,,,2022-09-08 10:51:30,2022-10-05 14:14:51,,tuni.rekrytointi.com,NO,,,https://www.linkedin.com/jobs/view/3258906325
858,146.99641,1,25-1054.00,"Physics Teachers, Postsecondary",3302422213,"#SGUnitedJobs Scientist (Quantum Levitation and Sensing) (SRI), IMRE",b3JnOjc1NTQ2MDAw,A*STAR Research,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-10-01 07:31:57,2022-10-05 14:14:51,,www.mycareersfuture.gov.sg,NO,,,https://www.linkedin.com/jobs/view/3302422213
859,121.29006,1,19-4099.01,Quality Control Analysts,3261473016,Spécialiste en acquisition de talents,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-13 20:43:48,2022-10-05 14:14:51,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3261473016
860,243.76318,1,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3281779504,Production Line Worker – Permanent Position – Evening Shift,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Urban agglomeration of Montreal, Quebec, Canada",,,On-site,,,,,2022-09-29 15:56:26,2022-10-05 14:14:51,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3281779504
861,197.86224,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",3271676946,Junior Quantum Algorithm Developer,b3JnOjc4NDc3ODE4,PASQAL,,,,-,"Amsterdam, North Holland, Netherlands",,,On-site,,,,,2022-09-16 21:12:20,2022-10-05 14:14:51,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3271676946
862,220.4622,1,43-4141.00,New Accounts Clerks,3284377793,September 2023 Start Project Manager Graduate Development Programme (GDP) C4i,b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Warminster, England, United Kingdom",,,,,,,,2022-09-26 19:39:46,2022-10-05 14:14:51,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3284377793
863,152.39728,1,19-2012.00,Physicists,3284720932,Quantum Associate,b3JnOjE5Mjk5MDQ3,Maxim Recruitment Limited,,,,-,"London, England, United Kingdom",,,On-site,,,,,2022-08-30 08:05:05,2022-10-05 14:14:51,,www.maximrecruitment.com,NO,,,https://www.linkedin.com/jobs/view/3284720932
864,143.49402,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3286966858,Laboratory Executive / Senior Laboratory Executive (Laser micro-machining),b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-16 14:55:38,2022-10-05 14:14:51,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286966858
865,155.281,1,17-2199.09,Nanosystems Engineers,3125747276,Internship - (Quantum) Engineer,b3JnOjI1MzUxNg==,SES Satellites,,,,-,"Betzdorf, Grevenmacher, Luxembourg",,,Hybrid,,,,,2022-10-01 09:20:44,2022-10-05 14:14:51,,careers.ses.com,NO,,,https://www.linkedin.com/jobs/view/3125747276
866,106.52455,1,29-2011.04,Histotechnologists,3252846128,Technicien à l'assainissement,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Longueuil, QC",,,On-site,,,,,2022-09-08 22:23:02,2022-10-05 14:14:51,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3252846128
867,33.969658,1,13-1082.00,Project Management Specialists,3275834408,Project Management,b3JnOjU5NDM=,IBM,,,,-,"Wuhan, Hubei, China",,,On-site,,,,,2022-09-22 22:42:48,2022-10-05 14:14:51,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275834408
868,157.76192,1,17-3019.00,"Drafters, All Other",3296430874,Funknetzplaner (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-30 15:20:10,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296430874
869,139.26335,1,19-2041.03,Industrial Ecologists,3291697868,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Berlin, Berlin, Germany",,,Hybrid,,,,,2022-09-30 08:08:58,2022-10-05 14:14:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291697868
870,157.76192,1,17-3019.00,"Drafters, All Other",3296431870,Funknetzplaner (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-30 15:20:10,2022-10-05 14:14:51,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3296431870
871,165.85016,1,27-2012.05,Media Technical Directors/Managers,3230534705,Manager / Senior Manager Fördermittelberatung / Forschung (m/w/d) in Köln,b3JnOjE2MjQ3,Deloitte,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-15 12:34:07,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3230534705
872,164.10483,1,43-6013.00,Medical Secretaries and Administrative Assistants,3269102021,Manager / Agile Coach Medical Engineering (m/w/d) in Frankfurt (Main),b3JnOjE2MjQ3,Deloitte,,,,-,"Frankfurt am Main, Hesse, Germany",,,On-site,,,,,2022-09-17 17:27:15,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3269102021
873,139.26335,1,19-2041.03,Industrial Ecologists,3291699673,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Berlin, Berlin, Germany",,,Hybrid,,,,,2022-09-30 08:09:58,2022-10-05 14:14:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291699673
874,208.83444,1,19-3032.00,Industrial-Organizational Psychologists,3279796033,Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Stuttgart,b3JnOjE2MjQ3,Deloitte,,,,-,"Stuttgart, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-28 19:11:24,2022-10-05 14:14:51,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3279796033
